ticker,company_name,cik,fiscal_year,filing_type,filing_date,data_source,revenue,gross_profit,operating_income,net_income,cash_and_equivalents,total_assets,total_liabilities,long_term_debt,current_debt,operating_cash_flow,capex,shares_outstanding,depreciation_amortization,interest_expense,total_debt,sector_theme,source_type,data_mode,fundamentals_refresh_timestamp
SEIC,SEIC,350894,2023,10-K,2024-02-20,sec_companyfacts,1919793000.0,556765000.0,594655000.0,462258000.0,834998000.0,2520003000.0,353047000.0,,,447030000.0,24835000.0,,,583000.0,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
SEIC,SEIC,350894,2024,10-K,2025-02-20,sec_companyfacts,2125151000.0,699389000.0,746757000.0,581191000.0,840193000.0,2684606000.0,380513000.0,,,622343000.0,32226000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
SEIC,SEIC,350894,2025,10-K,2026-02-23,sec_companyfacts,2297381000.0,808134000.0,916333000.0,717550000.0,399804000.0,,387211000.0,,,607662000.0,22644000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
STT,STT,93751,2022,10-K,2023-02-16,sec_companyfacts,12148000000.0,,3327000000.0,2774000000.0,3970000000.0,301450000000.0,276259000000.0,,,11954000000.0,734000000.0,,,1544000000.0,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
STT,STT,93751,2023,10-K,2024-02-15,sec_companyfacts,11945000000.0,,2316000000.0,1944000000.0,4047000000.0,297258000000.0,273459000000.0,,,690000000.0,816000000.0,,,6421000000.0,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
STT,STT,93751,2024,10-K,2025-02-13,sec_companyfacts,13000000000.0,,3395000000.0,2687000000.0,3145000000.0,353240000000.0,327914000000.0,,,-13210000000.0,926000000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
STT,STT,93751,2025,10-K,2026-02-19,sec_companyfacts,13944000000.0,,3731000000.0,2945000000.0,4433000000.0,366047000000.0,338206000000.0,,,11898000000.0,1055000000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
TROW,TROW,1113169,2022,10-K,2023-02-15,sec_companyfacts,6488400000.0,,1948200000.0,1449600000.0,1874700000.0,11643300000.0,1956400000.0,,,2359400000.0,237600000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
TROW,TROW,1113169,2023,10-K,2024-02-16,sec_companyfacts,6460500000.0,,2490300000.0,1835700000.0,2143800000.0,12278800000.0,1987600000.0,,,1219100000.0,307900000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
TROW,TROW,1113169,2024,10-K,2025-02-14,sec_companyfacts,7093600000.0,,2819600000.0,2135800000.0,2712900000.0,13472000000.0,2021900000.0,,,1685600000.0,423400000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
TROW,TROW,1113169,2025,10-K,2026-02-13,sec_companyfacts,7314800000.0,,2875500000.0,2208300000.0,3417300000.0,14341800000.0,2288600000.0,,,1753400000.0,274200000.0,,,,,Alternative Asset Managers / Market Infrastructure,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
ADP,"Automatic Data Processing, Inc.",8670,2022,10-K,2022-08-03,sec_companyfacts,16498300000.0,,3804100000.0,2948900000.0,22783000000.0,63068200000.0,55158700000.0,2987100000.0,,3099500000.0,,,515100000.0,81900000.0,2987100000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
ADP,"Automatic Data Processing, Inc.",8670,2023,10-K,2023-08-03,sec_companyfacts,18012200000.0,,4437600000.0,3412000000.0,8771500000.0,50971000000.0,42767600000.0,2989000000.0,,4207600000.0,,,549300000.0,253300000.0,2989000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
ADP,"Automatic Data Processing, Inc.",8670,2024,10-K,2024-08-07,sec_companyfacts,19202600000.0,,4872300000.0,3752000000.0,10086000000.0,54362700000.0,45080000000.0,2991300000.0,,4157600000.0,,,561900000.0,,2991300000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
ADP,"Automatic Data Processing, Inc.",8670,2025,10-K,2025-08-06,sec_companyfacts,20560900000.0,,5310100000.0,4079700000.0,5054600000.0,53369300000.0,41278300000.0,3974700000.0,,4939700000.0,,,582400000.0,455900000.0,3974700000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
BAH,BAH,1443646,2023,10-K,2023-05-26,sec_companyfacts,9258911000.0,,367949000.0,271215000.0,404862000.0,6550652000.0,1897054000.0,2770895000.0,41250000.0,602822000.0,76130000.0,,165484000.0,119850000.0,2812145000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
BAH,BAH,1443646,2024,10-K,2024-05-24,sec_companyfacts,10661896000.0,,853320000.0,605706000.0,554257000.0,6563688000.0,1692190000.0,3349941000.0,61875000.0,258838000.0,66699000.0,,164203000.0,172901000.0,3411816000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
BAH,BAH,1443646,2025,10-K,2025-05-23,sec_companyfacts,11980000000.0,,1219000000.0,935000000.0,885000000.0,7312000000.0,1846000000.0,3915000000.0,83000000.0,1009000000.0,98000000.0,,165000000.0,,3998000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
BAH,BAH,1443646,2026,10-K,2026-05-22,sec_companyfacts,11217000000.0,,862000000.0,851000000.0,728000000.0,7118000000.0,1663000000.0,3921000000.0,19000000.0,1041000000.0,90000000.0,,163000000.0,,3940000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:47+00:00
CPRT,CPRT,900075,2022,10-K,2022-09-27,sec_companyfacts,,,1340954000.0,1090130000.0,1384236000.0,5308864000.0,440889000.0,,,1176683000.0,444052000.0,,137985000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CPRT,CPRT,900075,2023,10-K,2023-09-28,sec_companyfacts,,,1554328000.0,1237741000.0,957395000.0,6737879000.0,492769000.0,,,1364210000.0,516636000.0,,159478000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CPRT,CPRT,900075,2024,10-K,2024-09-30,sec_companyfacts,,,1714601000.0,1362347000.0,1514111000.0,8427764000.0,628567000.0,,,1472564000.0,605403000.0,,189761000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CPRT,CPRT,900075,2025,10-K,2025-09-26,sec_companyfacts,,,1895581000.0,1548363000.0,2780531000.0,10090902000.0,683281000.0,,,1799750000.0,570213000.0,,215849000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CTAS,Cintas Corporation,723254,2022,10-K,2022-07-27,sec_companyfacts,7854459000.0,3632246000.0,1498768000.0,1235757000.0,90471000.0,8147256000.0,1432890000.0,2483932000.0,311574000.0,1537625000.0,240672000.0,,399701000.0,88844000.0,2795506000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CTAS,Cintas Corporation,723254,2023,10-K,2023-07-27,sec_companyfacts,8815769000.0,4173368000.0,1693148000.0,1348010000.0,124149000.0,8546356000.0,1230062000.0,2486405000.0,0.0,1597814000.0,331109000.0,,409162000.0,111232000.0,2486405000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CTAS,Cintas Corporation,723254,2024,10-K,2024-07-25,sec_companyfacts,9596615000.0,4686416000.0,1973635000.0,1571592000.0,342015000.0,9168817000.0,1828519000.0,2025934000.0,449595000.0,2079781000.0,409469000.0,,442384000.0,,2475529000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
CTAS,Cintas Corporation,723254,2025,10-K,2025-07-28,sec_companyfacts,10340181000.0,5174164000.0,2264202000.0,1812281000.0,263973000.0,9825241000.0,1644502000.0,2424999000.0,0.0,2165905000.0,408884000.0,,494183000.0,,2424999000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
EXPO,EXPO,851520,2022,10-K,2023-02-24,sec_companyfacts,513293000.0,,132234000.0,102330000.0,161458000.0,586662000.0,159029000.0,,,93807000.0,12043000.0,,7079000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
EXPO,EXPO,851520,2023,10-K,2024-02-23,sec_companyfacts,536766000.0,,135896000.0,100339000.0,187150000.0,646777000.0,161909000.0,,,127352000.0,16356000.0,,8916000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
EXPO,EXPO,851520,2024,10-K,2025-02-28,sec_companyfacts,558514000.0,,147370000.0,109002000.0,258901000.0,777270000.0,163183000.0,,,144537000.0,6939000.0,,9689000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
EXPO,EXPO,851520,2025,10-K,2026-02-27,sec_companyfacts,582014000.0,,147297000.0,106009000.0,221930000.0,777519000.0,178002000.0,,,131730000.0,9390000.0,,10083000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FCN,FCN,887936,2022,10-K,2023-02-23,sec_companyfacts,3028908000.0,,297749000.0,235514000.0,491688000.0,3241407000.0,769491000.0,315172000.0,0.0,188794000.0,53319000.0,,35898000.0,10047000.0,315172000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FCN,FCN,887936,2023,10-K,2024-02-22,sec_companyfacts,3489242000.0,,358363000.0,274892000.0,303222000.0,3325878000.0,892769000.0,0.0,0.0,224461000.0,49479000.0,,41079000.0,14331000.0,0.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FCN,FCN,887936,2024,10-K,2025-02-20,sec_companyfacts,3698652000.0,1181926000.0,350771000.0,280088000.0,660493000.0,3596830000.0,931759000.0,,,395097000.0,35408000.0,,43910000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FCN,FCN,887936,2025,10-K,2026-02-26,sec_companyfacts,3788857000.0,1217475000.0,371011000.0,270871000.0,265091000.0,3490528000.0,975189000.0,365000000.0,,152132000.0,58531000.0,,45764000.0,,365000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FDS,FDS,1013237,2022,10-K,2022-10-21,sec_companyfacts,1843892000.0,,443594000.0,396917000.0,503273000.0,4014305000.0,438287000.0,1982424000.0,,538277000.0,51156000.0,,86683000.0,,1982424000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FDS,FDS,1013237,2023,10-K,2023-10-27,sec_companyfacts,2085508000.0,,583954000.0,468173000.0,425444000.0,3962922000.0,484251000.0,1612700000.0,,645573000.0,60786000.0,,105384000.0,,1612700000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FDS,FDS,1013237,2024,10-K,2024-10-29,sec_companyfacts,2203056000.0,,651503000.0,537126000.0,422979000.0,4055040000.0,667066000.0,1241131000.0,124842000.0,700338000.0,85681000.0,,125187000.0,,1365973000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
FDS,FDS,1013237,2025,10-K,2025-10-22,sec_companyfacts,2321748000.0,,720958000.0,597040000.0,351695000.0,4304272000.0,521306000.0,1368260000.0,0.0,726260000.0,108806000.0,,157691000.0,,1368260000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
G,G,1398659,2022,10-K,2023-03-01,sec_companyfacts,4371172000.0,1536398000.0,465236000.0,353404000.0,646765000.0,4588814000.0,1103321000.0,1249153000.0,26136000.0,443670000.0,50614000.0,,,,1275289000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
G,G,1398659,2023,10-K,2024-02-29,sec_companyfacts,4476888000.0,1570665000.0,602224000.0,631255000.0,583670000.0,4805713000.0,1317932000.0,824720000.0,432242000.0,490812000.0,55421000.0,,,,1256962000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
G,G,1398659,2024,10-K,2025-03-03,sec_companyfacts,4767139000.0,1690066000.0,676820000.0,513670000.0,648246000.0,4987153000.0,963739000.0,1195267000.0,26173000.0,615424000.0,82766000.0,,,,1221440000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
G,G,1398659,2025,10-K,2026-02-26,sec_companyfacts,5079879000.0,1831012000.0,730147000.0,552494000.0,853836000.0,5843267000.0,1602480000.0,1166274000.0,376027000.0,812856000.0,78203000.0,,,,1542301000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
HRI,HRI,1364479,2022,10-K,2023-02-14,sec_companyfacts,,,433400000.0,329900000.0,53500000.0,5956800000.0,604000000.0,,,916700000.0,103700000.0,,,122000000.0,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
HRI,HRI,1364479,2023,10-K,2024-02-13,sec_companyfacts,3282000000.0,,447000000.0,347000000.0,71000000.0,7061000000.0,508000000.0,,,1086000000.0,156000000.0,,,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
HRI,HRI,1364479,2024,10-K,2025-02-13,sec_companyfacts,3568000000.0,,291000000.0,211000000.0,83000000.0,7877000000.0,562000000.0,,,1225000000.0,161000000.0,,,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
HRI,HRI,1364479,2025,10-K,2026-02-17,sec_companyfacts,862000000.0,,1000000.0,1000000.0,52000000.0,13776000000.0,730000000.0,,,1085000000.0,157000000.0,,,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MAN,MAN,871763,2022,10-K,2023-02-17,sec_companyfacts,19827500000.0,3572400000.0,557100000.0,373800000.0,639000000.0,9130400000.0,4911700000.0,959900000.0,5100000.0,423300000.0,75600000.0,,84600000.0,46900000.0,965000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MAN,MAN,871763,2023,10-K,2024-02-16,sec_companyfacts,18914500000.0,3358000000.0,205900000.0,88800000.0,581300000.0,8830200000.0,4799700000.0,990500000.0,3100000.0,348200000.0,78200000.0,,88600000.0,79700000.0,993600000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MAN,MAN,871763,2024,10-K,2025-02-19,sec_companyfacts,17853900000.0,3086800000.0,256800000.0,145100000.0,509400000.0,8201000000.0,4437100000.0,929400000.0,2400000.0,309200000.0,51100000.0,,86600000.0,-90000000.0,931800000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MAN,MAN,871763,2025,10-K,2026-02-23,sec_companyfacts,17957100000.0,2997600000.0,93400000.0,-13300000.0,871000000.0,9160100000.0,5233600000.0,1052100000.0,590400000.0,-104100000.0,57300000.0,,86000000.0,-95400000.0,1642500000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MCO,Moody's Corporation,1059556,2022,10-K,2023-02-15,sec_companyfacts,5468000000.0,,1760000000.0,1374000000.0,1769000000.0,14349000000.0,2375000000.0,7389000000.0,,1474000000.0,283000000.0,,331000000.0,,7389000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MCO,Moody's Corporation,1059556,2023,10-K,2024-02-14,sec_companyfacts,5916000000.0,,1935000000.0,1608000000.0,2130000000.0,14622000000.0,2500000000.0,7001000000.0,,2151000000.0,271000000.0,,373000000.0,,7001000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MCO,Moody's Corporation,1059556,2024,10-K,2025-02-14,sec_companyfacts,7088000000.0,,2699000000.0,2059000000.0,2408000000.0,15505000000.0,3597000000.0,6731000000.0,697000000.0,2838000000.0,317000000.0,,431000000.0,,7428000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MCO,Moody's Corporation,1059556,2025,10-K,2026-02-18,sec_companyfacts,7718000000.0,,3130000000.0,2462000000.0,2384000000.0,15830000000.0,2981000000.0,6994000000.0,0.0,2901000000.0,326000000.0,,480000000.0,,6994000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MMS,MMS,1032220,2022,10-K,2022-11-22,sec_companyfacts,4631018000.0,939810000.0,277098000.0,203828000.0,136795000.0,3992714000.0,774447000.0,1292483000.0,63458000.0,289839000.0,56145000.0,,42330000.0,,1355941000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MMS,MMS,1032220,2023,10-K,2023-11-16,sec_companyfacts,4904728000.0,1028608000.0,210293000.0,161792000.0,122091000.0,3985797000.0,723014000.0,1163149000.0,86844000.0,314340000.0,90695000.0,,54725000.0,,1249993000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MMS,MMS,1032220,2024,10-K,2024-11-21,sec_companyfacts,5306197000.0,1251652000.0,406509000.0,306914000.0,235763000.0,4131508000.0,807529000.0,1091954000.0,40139000.0,515258000.0,114190000.0,,33957000.0,,1132093000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
MMS,MMS,1032220,2025,10-K,2025-11-20,sec_companyfacts,5431276000.0,1333443000.0,444849000.0,319034000.0,260459000.0,4069639000.0,765163000.0,1281593000.0,52680000.0,429372000.0,63213000.0,,41669000.0,,1334273000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
NSP,NSP,1000753,2022,10-K,2023-02-10,sec_companyfacts,5938818000.0,1011233000.0,245425000.0,179350000.0,1013919000.0,2039261000.0,1353370000.0,369400000.0,,347691000.0,30329000.0,,40660000.0,14207000.0,369400000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
NSP,NSP,1000753,2023,10-K,2024-02-09,sec_companyfacts,6485871000.0,1036803000.0,225078000.0,171382000.0,1035665000.0,2119659000.0,1436289000.0,369400000.0,,198488000.0,40117000.0,,42708000.0,27137000.0,369400000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
NSP,NSP,1000753,2024,10-K,2025-02-11,sec_companyfacts,6581000000.0,1052000000.0,126000000.0,91000000.0,1344000000.0,2597000000.0,1930000000.0,369000000.0,,520000000.0,38000000.0,,44000000.0,28000000.0,369000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
NSP,NSP,1000753,2025,10-K,2026-02-11,sec_companyfacts,6812000000.0,900000000.0,-4000000.0,-7000000.0,945000000.0,2203000000.0,1620000000.0,369000000.0,,-278000000.0,31000000.0,,45000000.0,24000000.0,369000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
PAYX,"Paychex, Inc.",723531,2022,10-K,2022-07-15,sec_companyfacts,4554000000.0,,1824600000.0,,928400000.0,9635200000.0,5269200000.0,797700000.0,8700000.0,1505500000.0,132600000.0,,191800000.0,36600000.0,806400000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
PAYX,"Paychex, Inc.",723531,2023,10-K,2023-07-14,sec_companyfacts,4907300000.0,,2048200000.0,,2134900000.0,10546400000.0,5805400000.0,798200000.0,10200000.0,1699400000.0,143000000.0,,176600000.0,36700000.0,808400000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
PAYX,"Paychex, Inc.",723531,2024,10-K,2024-07-11,sec_companyfacts,5132000000.0,,2218000000.0,1690400000.0,1897000000.0,10383100000.0,5309100000.0,798600000.0,18700000.0,1897700000.0,161400000.0,,176500000.0,37300000.0,817300000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
PAYX,"Paychex, Inc.",723531,2025,10-K,2025-07-11,sec_companyfacts,5410000000.0,,2175900000.0,1657300000.0,2734300000.0,16564100000.0,6956300000.0,4548400000.0,399800000.0,1900900000.0,191800000.0,,209500000.0,,4948200000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROL,ROL,84839,2022,10-K,2023-02-16,sec_companyfacts,2695823000.0,,498917000.0,368599000.0,95346000.0,2122028000.0,493784000.0,,,465930000.0,30628000.0,,91326000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROL,ROL,84839,2023,10-K,2024-02-15,sec_companyfacts,3073278000.0,,586257000.0,434957000.0,103825000.0,2595460000.0,576689000.0,,,528366000.0,32465000.0,,99752000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROL,ROL,84839,2024,10-K,2025-02-13,sec_companyfacts,3388708000.0,,630230000.0,466379000.0,89630000.0,2819695000.0,645162000.0,,,607653000.0,27572000.0,,113220000.0,,,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROL,ROL,84839,2025,10-K,2026-02-12,sec_companyfacts,3761050000.0,,700926000.0,526705000.0,100004000.0,3140523000.0,785525000.0,,123683000.0,678107000.0,28086000.0,,124744000.0,,123683000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROP,"Roper Technologies, Inc.",882835,2022,10-K,2023-02-27,sec_companyfacts,1430900000.0,1002300000.0,1282000000.0,1928400000.0,792800000.0,26980800000.0,2892500000.0,5962500000.0,699200000.0,734600000.0,,,650100000.0,192400000.0,6661700000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROP,"Roper Technologies, Inc.",882835,2023,10-K,2024-02-22,sec_companyfacts,1613500000.0,1125200000.0,1743100000.0,389000000.0,214300000.0,28167500000.0,2963200000.0,5830600000.0,499500000.0,2035100000.0,,,755200000.0,164700000.0,6330100000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
ROP,"Roper Technologies, Inc.",882835,2024,10-K,2025-02-24,sec_companyfacts,1877100000.0,1282300000.0,1967200000.0,462300000.0,188200000.0,31334700000.0,3832200000.0,6579900000.0,1043100000.0,2393200000.0,,,812800000.0,,7623000000.0,Business Services,live_sec_companyfacts,live_api,2026-05-28T16:37:48+00:00
